tr_id,p_id,c_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tr_date,product_first_sold_date
13040,99,1999,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-05-17,1994-08-10
13041,44,2600,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-01-27,2012-06-04
13042,92,740,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2017-07-22,2003-01-05
13043,0,337,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-10-17,2012-12-02
13044,86,2696,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-08-01,2005-05-10
13045,22,2461,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-02-28,1993-07-15
13046,7,1361,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-12-02,2004-09-28
13047,0,246,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-10-17,2016-12-06
13048,25,2594,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-04-01,2016-02-04
13049,72,2122,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-12-22,1998-12-17
13050,98,1658,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-02-02,1991-05-06
13051,82,2763,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-09-09,1998-12-16
13052,12,3201,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-02-09,1994-09-09
13053,18,2956,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-08-27,1993-10-02
13054,59,1591,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-12-01,2010-11-05
13055,82,674,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-03-25,2015-08-10
13056,77,2884,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-05-14,2011-01-10
13057,78,280,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-10-31,2004-12-18
13058,96,5,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-05-26,1991-05-06
13059,0,2059,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-06-20,1997-05-10
13060,46,509,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-01-10,2012-06-04
13061,66,2014,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-09-29,2005-10-22
13062,45,2328,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-08-01,2006-10-01
13063,3,2592,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-06-06,2005-08-09
13064,43,295,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-08-18,2012-04-10
13065,65,3196,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-05-09,2015-05-21
13066,38,3120,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-01-20,1993-04-12
13067,45,84,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2017-01-21,1997-02-09
13068,66,2710,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-04-28,2010-11-05
13069,79,2588,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-07-05,2013-09-16
13070,15,3047,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-11-26,2009-03-08
13071,100,2060,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-09-18,1991-05-06
13072,71,679,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-02-15,1995-10-24
13073,9,530,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-07-21,1991-11-07
13074,41,3402,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-08-24,1997-05-10
13075,32,1462,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-08-26,2006-02-02
13076,92,558,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2017-07-19,2003-01-05
13077,77,1627,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-12-06,2011-01-10
13078,68,1043,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-03-01,1995-10-24
13079,4,1817,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-08-31,1998-12-17
13080,35,429,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-07-28,2012-12-02
13081,24,1723,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-10-12,1991-08-05
13082,41,2566,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-09-10,1993-04-12
13083,87,2180,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-01-11,1995-10-24
13084,77,2149,TRUE,Cancelled,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-11-14,2011-05-09
13085,15,1818,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-04-01,1993-10-02
13086,1,2806,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-02-06,2011-08-29
13087,17,3077,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-04-14,2010-11-05
13088,1,2402,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-10-13,2012-12-02
13089,82,719,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-01-12,2015-08-10
13090,65,2680,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-12-14,2010-08-20
13091,4,2338,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-07-30,2005-08-09
13092,54,1572,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-05-13,1999-06-23
13093,66,3030,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-12-06,2010-11-05
13094,56,1825,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-07-10,2011-08-24
13095,29,3286,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-06-19,2016-11-22
13096,97,2509,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,2017-09-12,2016-03-29
13097,3,691,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-06-11,2005-08-09
13098,51,2366,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-07-09,2012-04-10
13099,27,1337,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-07-05,1999-06-23
13100,90,344,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-02-12,2008-03-19
13101,12,1357,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-06-01,2004-07-25
13102,39,2515,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-12-06,2006-10-01
13103,50,3012,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-02-14,1991-01-21
13104,100,384,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-07-29,1991-05-06
13105,24,727,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-09-21,2011-05-07
13106,1,3351,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-07-09,2016-11-14
13107,69,3340,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-01-28,1992-10-02
13108,24,3377,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-03-08,1993-05-26
13109,18,767,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-05-25,2015-08-10
13110,26,381,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-02-03,1993-05-26
13111,81,2067,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-08-01,1991-07-10
13112,65,630,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-08-05,2015-04-11
13113,10,1008,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-12-13,2014-03-03
13114,95,2710,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-08-04,2003-09-10
13115,89,2156,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2017-09-08,2013-06-09
13116,0,1004,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2017-05-31,2015-06-17
13117,3,195,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-03-08,2008-03-19
13118,0,216,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-04-18,2006-05-22
13119,35,3395,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-11-14,1994-07-12
13120,5,3392,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-10-17,2011-08-29
13121,53,1510,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-02-14,1997-02-09
13122,96,204,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-12-03,2002-10-10
13123,2,1289,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-03-21,2011-08-29
13124,63,320,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-08-03,1998-12-17
13125,61,3382,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-07-26,1991-07-10
13126,29,1504,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-12-25,1995-12-19
13127,64,1363,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-07-10,2012-05-18
13128,69,2033,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-02-09,2011-01-10
13129,2,1239,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-07-18,2005-08-09
13130,0,234,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-12-19,2006-11-10
13131,54,2338,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-03-06,2009-04-12
13132,99,428,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2017-03-21,2001-11-25
13133,17,2839,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-05-26,1996-11-09
13134,22,752,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-02-26,2013-03-12
13135,55,1149,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-04-09,2015-10-18
13136,29,154,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-10-20,2016-11-22
13137,84,3420,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-07-24,2004-12-18
13138,10,2528,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-10-08,2014-03-03
13139,2,237,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-02-26,2005-10-22
13140,49,3158,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-12-14,2012-06-04
13141,0,2255,FALSE,Approved,Nio Cycles,Standard,"","",122.74,556.0469512,2017-07-31,2004-08-17
13142,53,3201,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-11-13,1991-01-21
13143,37,2464,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-12-26,1999-07-20
13144,27,2805,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-02-17,1994-07-12
13145,58,2164,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-07-17,2015-10-18
13146,1,1900,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-10-24,2011-08-29
13147,1,1991,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-10-20,2012-12-02
13148,3,95,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-11-22,2012-09-15
13149,39,2412,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-04-28,2010-06-07
13150,50,2739,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-01-30,1994-07-12
13151,33,1278,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-10-27,1992-10-11
13152,90,2239,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-11-28,2006-02-02
13153,66,307,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-12-15,2015-04-11
13154,27,2607,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-01-11,2006-11-10
13155,62,233,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-07-25,1993-06-23
13156,38,887,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-07-27,2012-09-15
13157,38,3116,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-02-17,2011-03-16
13158,44,1881,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-03-19,1993-04-12
13159,79,2906,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-09-04,2015-08-02
13160,2,2163,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-04-09,2012-09-15
13161,54,2865,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-07-29,2015-05-21
13162,64,3089,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-04-09,1992-10-02
13163,57,2321,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-06-04,2015-10-18
13164,27,198,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-09-27,1999-06-23
13165,24,261,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-03-13,2011-05-07
13166,20,383,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-07-12,2010-05-05
13167,74,3364,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-04-24,2000-05-22
13168,21,2444,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-05-31,2014-03-03
13169,11,1817,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-03-08,2010-05-05
13170,51,702,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-02-14,2012-04-10
13171,0,3372,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-10-28,2004-08-07
13172,84,1519,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-12-22,2002-08-31
13173,3,195,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-03-29,1993-05-26
13174,41,537,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-11-11,2005-12-07
13175,58,224,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-08-08,2015-10-18
13176,0,3239,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-10-16,2012-06-04
13177,53,702,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-10-29,1997-02-09
13178,57,1289,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-03-04,1993-06-23
13179,37,2179,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-04-27,1999-07-20
13180,41,637,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-02-20,2005-12-07
13181,60,823,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-05-29,2011-08-24
13182,58,2150,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-06-16,2015-06-17
13183,14,85,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2017-04-07,2003-08-05
13184,54,346,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-05-22,2009-04-12
13185,9,1011,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2017-05-02,1991-11-10
13186,74,477,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-04-25,2012-12-02
13187,22,997,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2017-02-10,1993-10-02
13188,68,2542,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-11-17,2014-10-10
13189,70,2593,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-07-12,2015-04-11
13190,29,1874,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-09-10,2000-11-03
13191,3,3406,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-05-08,2012-09-15
13192,82,1195,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-12-11,2015-08-10
13193,25,1577,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-05-17,2012-04-10
13194,85,451,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-01-23,2000-05-22
13195,50,902,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-12-16,2003-02-16
13196,76,418,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-09-07,2014-10-10
13197,69,1565,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-10-28,1997-01-25
13198,18,748,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-04-22,2015-08-10
13199,63,936,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-09-07,1993-05-26
13200,96,2874,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-01-21,2002-10-10
13201,1,1213,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-02-05,2006-05-22
13202,80,2913,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-02-24,2015-08-10
13203,66,1177,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-08-18,2000-05-22
13204,43,887,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-01-26,2003-09-09
13205,10,931,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2017-01-16,2013-03-12
13206,21,1084,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-06-14,1996-04-05
13207,38,2106,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-12-27,2015-06-17
13208,57,3374,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2017-12-29,1991-01-21
13209,0,2180,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-03-15,2014-03-03
13210,9,1709,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-08-17,1991-11-07
13211,16,2716,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-01-17,1994-09-09
13212,23,2624,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-02-17,2016-11-22
13213,85,1550,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2017-04-25,2000-11-03
13214,18,1229,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-02-12,2009-03-08
13215,67,2206,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-06-26,2005-10-22
13216,30,1351,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,2017-12-03,1994-08-10
13217,0,228,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-03-22,2004-01-16
13218,67,2110,TRUE,Cancelled,Solex,Standard,medium,large,1071.23,380.74,2017-08-21,1996-04-05
13219,38,945,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-09-02,2003-07-21
13220,82,490,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-02-26,2015-08-10
13221,83,1682,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-10-09,2005-05-10
13222,74,446,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-08-23,1997-01-25
13223,44,1887,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-11-17,1993-04-12
13224,61,863,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2017-06-04,2015-06-17
13225,25,464,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-06-07,2002-03-22
13226,41,1906,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,2017-12-29,1997-05-10
13227,82,1792,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-05-03,2015-08-10
13228,3,3419,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-03-01,2011-04-16
13229,54,3057,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-06-23,2009-04-12
13230,61,56,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2017-02-23,1998-12-17
13231,98,3457,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-05-14,2004-01-16
13232,80,1801,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-03-23,1997-01-25
13233,72,542,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-02-13,2016-12-06
13234,15,718,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-11-26,2013-03-12
13235,87,2082,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-08-19,2000-11-03
13236,82,855,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-06-27,2015-08-10
13237,32,1134,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-02-26,2002-03-22
13238,59,1408,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2017-11-28,2003-01-05
13239,20,1938,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-02-24,2011-05-07
13240,55,3131,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-12-13,2011-08-24
13241,87,1749,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-06-04,2010-08-20
13242,72,3086,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-06-05,2015-10-18
13243,75,2507,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-06-11,2014-10-10
13244,26,317,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-05-25,1992-10-11
13245,0,1356,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-12-07,2005-10-22
13246,28,619,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2017-09-25,1991-08-05
13247,16,1542,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-02-15,1996-11-09
13248,53,420,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-03-18,2007-08-04
13249,15,3284,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-01-26,2005-12-07
13250,0,1034,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2017-01-07,1993-07-15
13251,94,2185,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-08-16,2013-06-09
13252,21,1692,TRUE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-04-27,1996-04-05
13253,49,3202,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-08-18,2009-04-12
13254,79,510,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-11-01,2003-09-09
13255,81,44,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-11-25,2013-09-16
13256,90,2708,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-06-22,2003-01-05
